Quarter,GDP,Brent,Gasoline,CPI,Energy_CPI,Brent_pct,Gas_pct,CPI_inf,Energy_inf,GDP_growth
2001-Q3,14214.516,25.304378787878786,1.4542833333333334,177.63333333333333,129.26666666666665,-0.07219143212993606,-0.1040639888286512,0.002822732404968109,-0.048577036310108124,-0.004006391953190747
2001-Q4,14253.574,19.34678732404133,1.1906333333333334,177.5,117.9,-0.23543717527225927,-0.18129204533733678,-7.506098705197806e-4,-0.08793192367199576,0.0027477544785907693
2002-Q1,14372.785,21.129661616161616,1.15675,178.06666666666666,115.1,0.09215350653618826,-0.02845824351185655,0.003192488262910853,-0.023748939779474232,0.008363586564324121
2002-Q2,14460.848,25.051919191919193,1.3903333333333334,179.46666666666667,121.66666666666667,0.1856280354607065,0.2019306966356893,0.00786222388618496,0.057051838980596736,0.006127065840058066
2002-Q3,14519.633,26.92899146746973,1.39745,180.43333333333334,123.06666666666666,0.07492728445954788,0.00511867657636067,0.005386329866270412,0.011506849315068512,0.004065114300350947
2002-Q4,14537.58,26.737593857832987,1.4166833333333333,181.5,126.9,-0.007107492676357796,0.013763163857979377,0.00591169406983183,0.0311484290357531,0.0012360505255195608
2003-Q1,14614.141,31.522339105339107,1.5878333333333334,183.36666666666667,139.4,0.17895197574423438,0.12081034340772479,0.010284664830119361,0.0985027580772262,0.005266419858050542
2003-Q2,14743.567,26.192770562770562,1.52635,183.06666666666666,131.9,-0.16907274947961737,-0.038721528288023555,-0.001636066169787398,-0.053802008608321406,0.00885621672871495
2003-Q3,14988.782,28.44968787251396,1.60385,184.43333333333334,137.63333333333333,0.08616565797553677,0.05077472401480643,0.007465404224326289,0.04346727318675758,0.01663199956971062
2003-Q4,15162.76,29.389156314699793,1.5181,185.13333333333333,137.83333333333334,0.03302210015082374,-0.05346509960407764,0.0037954093620096163,0.0014531363526277818,0.01160721398176312
2004-Q1,15248.68,31.924600069013113,1.65175,186.7,144.93333333333334,0.08627140320612559,0.08803767867729406,0.008462369463449804,0.05151148730350652,0.005666514539569345
2004-Q2,15366.85,35.44738816738817,1.9168,188.16666666666666,147.5,0.11034713326900447,0.1604661722415619,0.007855740046420312,0.01770929162833479,0.007749523237421174
2004-Q3,15512.619,41.38742424242424,1.8863333333333332,189.36666666666667,151.83333333333334,0.16757330743202514,-0.015894546466332926,0.006377325066430517,0.029378531073446457,0.009485938887930923
2004-Q4,15670.88,44.163098375054894,1.9399666666666666,191.4,161.56666666666666,0.06706564091479383,0.02843258526241388,0.010737546206653681,0.0641053787047201,0.010202081286209586
2005-Q1,15844.727,47.69618181818182,1.9400166666666667,192.36666666666667,160.83333333333334,0.08000080549426647,2.5773638722359493e-5,0.005050505050504972,-0.004538890035073129,0.011093633541958248
2005-Q2,15922.782,51.62793650793651,2.1864,193.66666666666666,164.56666666666666,0.08243332149190818,0.12700062714237847,0.006757927568878719,0.023212435233160633,0.004926244548107306
2005-Q3,16047.587,61.4705533596838,2.5598166666666664,196.6,188.16666666666666,0.19064517231352496,0.17079064520063425,0.015146299483648873,0.14340692728377546,0.007838140345072908
2005-Q4,16136.734,56.8787012987013,2.3861833333333333,198.43333333333334,194.83333333333334,-0.07470002806244658,-0.0678303784776253,0.00932519498134976,0.03542958370239169,0.0055551653965173475
2006-Q1,16353.835,61.75334023464458,2.340116666666667,199.46666666666667,194.23333333333332,0.08570236001599052,-0.019305585628374367,0.0052074584243237965,-0.003079555175363624,0.013453837684874737
2006-Q2,16396.151,69.53095520421607,2.8444333333333334,201.26666666666668,199.36666666666667,0.125946466053801,0.215509198259346,0.009024064171123003,0.026428694010640186,0.0025875276349554
2006-Q3,16420.738,69.62109730848861,2.8291166666666667,203.16666666666669,205.96666666666667,0.0012964312658698685,-0.005384786659322849,0.009440211990725533,0.033104831967898374,0.001499559256315619
2006-Q4,16561.866,59.68055023923445,2.2622,202.33333333333334,186.96666666666667,-0.14278067214608747,-0.2003864574926214,-0.004101722723543921,-0.09224793655931385,0.008594498006118778
2007-Q1,16611.69,57.76255753018911,2.3601,204.317,194.26566666666668,-0.03213765123406043,0.04327645654672452,0.009803953871499127,0.03903904439294004,0.0030083566670564554
2007-Q2,16713.314,68.58125882889041,3.0156666666666667,206.631,207.24699999999999,0.1872960921622453,0.27777071593011593,0.011325538256728551,0.06682258144774234,0.006117619579946387
